R,steam_factor,zF,pf,Tf,fault_class,fault_location,operational,Flow_Feed_true,Flow_Top_true,Flow_Bottom_true,T_Feed_true,T_1_true,T_2_true,T_3_true,T_Bottom_true,T_5_true,T_6_true,T_7_true,T_8_true,T_9_true,T_10_true,T_11_true,T_Top_true,X_Feed_true,X_1_true,X_2_true,X_3_true,X_Bottom_true,X_5_true,X_6_true,X_7_true,X_8_true,X_9_true,X_10_true,X_11_true,X_Top_true,pf_Noisy,R_Noisy,Tf_Noisy,steam_factor_Noisy,Flow_Feed_Noisy,Flow_Top_Noisy,Flow_Bottom_Noisy,T_Feed_Noisy,T_1_Noisy,T_2_Noisy,T_3_Noisy,T_Bottom_Noisy,T_5_Noisy,T_6_Noisy,T_7_Noisy,T_8_Noisy,T_9_Noisy,T_10_Noisy,T_11_Noisy,T_Top_Noisy,X_Feed_Noisy,X_1_Noisy,X_2_Noisy,X_3_Noisy,X_Bottom_Noisy,X_5_Noisy,X_6_Noisy,X_7_Noisy,X_8_Noisy,X_9_Noisy,X_10_Noisy,X_11_Noisy,X_Top_Noisy,Number_of_Trays,X_Feed_pred,X_Bottom_pred,X_Top_pred,X_0_pred,X_1_pred,X_2_pred,X_3_pred,X_4_pred,X_5_pred,X_6_pred,X_7_pred,X_8_pred,X_9_pred,Flow_Feed_pred,Flow_Top_pred,Flow_Bottom_pred,R_pred,pf_pred,steam_factor_pred,Tf_pred,T_Bottom_pred,T_Top_pred,T_0_pred,T_1_pred,T_2_pred,T_3_pred,T_4_pred,T_5_pred,T_6_pred,T_7_pred,T_8_pred,T_9_pred,Flow_profile1,Flow_profile2,Flow_profile3,T_profile1,T_profile2,T_profile3,X_profile1,X_profile2,X_profile3,Flow_Feed_pred_True_State,Flow_Top_pred_True_State,Flow_Bottom_pred_True_State,R_pred_True_State,pf_pred_True_State,steam_factor_pred_True_State,Tf_pred_True_State,T_Top_pred_True_State,T_Bottom_pred_True_State,X_Feed_pred_True_State,X_Top_pred_True_State,X_Bottom_pred_True_State,X_0_pred_True_State,X_1_pred_True_State,X_2_pred_True_State,X_3_pred_True_State,X_4_pred_True_State,X_5_pred_True_State,X_6_pred_True_State,X_7_pred_True_State,X_8_pred_True_State,X_9_pred_True_State,X_10_pred_True_State,X_11_pred_True_State,X_12_pred_True_State,T_0_pred_True_State,T_1_pred_True_State,T_2_pred_True_State,T_3_pred_True_State,T_4_pred_True_State,T_5_pred_True_State,T_6_pred_True_State
2.188142183559832,1.867105798723996,0.5044116682642181,79.17276693618619,85.15550153512683,4,11,1,0.992830673347973,0.666389104192211,0.326441569155762,84.54885914172094,91.08666336916548,92.73753915708116,93.13486494810876,93.23054496409162,78.59421295941488,75.48084177011387,74.11111273847737,73.44432388101038,73.05925437867968,72.81014062807982,72.63517996124682,72.62024179368112,0.138056584345227,0.0340299768637595,0.0082253936569603,0.0019658719649616,0.0004549296484128,0.138056584345227,0.2984882521071474,0.4508170868817421,0.5466744440131552,0.6106636906564925,0.6575872808450619,0.6947451403633454,0.6981418417482698,79.14319891869228,2.1731425863777902,86.85089032665748,1.9486480588444464,0.9687878933441192,0.7404656458408502,0.341899397315084,84.58222459361662,91.2040774043264,92.36583789766912,92.85662666830343,93.41790144844788,78.60582057147299,75.60696912691807,73.98831650898865,73.60487340710098,73.26675420196264,72.56346261616059,72.3619976235853,72.72772360832656,0.1367143607424935,0.0314661624608319,0.0090817687593709,0.0016183960507624,0.002616358349062,0.1365661188314073,0.2991904419067417,0.4513551621873101,0.5441288125332525,0.6098493087183645,0.6600693052270948,0.6965650485755268,0.6925980544955527,13,0.5051437749362938,0.0014482361701252,0.7014335540514107,0.0426490514627884,0.013399432697427,0.0044320119998796,0.1465025597473283,0.2691688114829921,0.4106022293345451,0.5073096243813168,0.5769789024617934,0.6290615003303197,0.6683705964342043,0.9941476774145084,0.6653431801213554,0.328666108904746,2.149214511851935,79.75232770617346,1.780065357615469,82.78298697069467,93.21182318326458,72.69766796081663,91.443825924284,92.6654373644686,93.05818738077808,78.6616609033091,76.12675411907442,74.5949116656761,73.80387487840248,73.35110251580323,73.05100287558274,72.85049658080332,0.328804497293153,0.6654815685097624,0.3366770712166094,20.514155222447958,10.42883621256992,10.085319009878036,0.6999853178812855,0.1962897791151169,0.5036955387661686,0.9865168702392098,0.667676688095783,0.3183672779593483,2.121463397154204,79.3408204225489,1.9090720367336576,82.99732271290371,72.7073876598689,93.2960523818817,0.5065373554211157,0.6962453342591598,0.0014299175027103986,0.0486347349103279,0.013691517567917375,0.0044977832184680275,0.14627526559116552,0.2661903835160768,0.40421420651459966,0.5065726135141679,0.5723910485201368,0.6226922212107288,0.6631131361420918,91.32187345807225,92.49959226164148,93.13311813030987,78.51908973071862,76.13640518492426,74.56937727914521,73.82033943751027,73.35074907165115,73.04103397931215,72.85039055906056
1.1547663512808022,1.2740873992848134,0.5178185888816585,84.75902398192454,85.67424233840946,0,-1,1,1.0434219687805717,0.7832977153662318,0.2601242534143398,80.95672558808867,90.27745488164786,93.82919321329167,94.77919490463862,95.0259395851682,78.63833824179915,77.27251937636353,76.41360439703362,75.88106990714857,75.52552904312475,75.27150770228401,75.07950224660125,74.92743281326429,0.1992593347695131,0.0555797770040503,0.0145656094351692,0.003725199873212,0.000907874457726,0.1992593347695131,0.2878634662590544,0.3719742556281767,0.4358619414057861,0.4832870944456727,0.5196653150855594,0.5487528477044509,0.5729397228356526,84.69862879912297,1.1108462287390632,87.08824479335436,1.2578407847237498,0.9805581625942764,0.7778410537766258,0.2761015417434412,81.02213102253388,90.1052373441837,93.88041042677077,94.49695870859308,94.9699761832514,78.54918068418166,77.38351338036657,76.14404275489419,75.6818872876728,75.31390404090666,75.13028123435058,75.05075821467358,74.74099231490752,0.2042832672446382,0.0545191787175622,0.0116960600116851,0.0035422788957625,0.0022514429009731,0.1974487642555917,0.28908563962208,0.3684592688070646,0.4345804252752626,0.4786411194567708,0.5165539956184728,0.5512057687185524,0.5687430704993192,13,0.5081863214493884,0.0025094700011846,0.5795012396504736,0.0653911934732974,0.022420130084485,0.007997721821838,0.2054601427303442,0.2945827109251256,0.3747264546647159,0.435466694346213,0.4854761506314687,0.5227441927505332,0.5544908015292103,0.9939866804337254,0.7129511753283508,0.2809748106234822,1.2862674541706558,84.01807655961002,1.461459135037278,82.66854583091778,94.90082754189976,74.87363842684042,89.83030875538269,93.47927491704652,94.56759759961078,78.37615592900976,77.31723571239566,76.45217690364878,75.92106343056138,75.52792262624862,75.25565718426435,75.0397095053075,0.2810355051053745,0.7130118698102432,0.4319763647048686,20.027189115059343,12.23228171098198,7.794907404077364,0.576991769649289,0.0713149182010852,0.5056768514482037,1.0194057055741879,0.7524482489404392,0.27004649968382066,1.0299801871143635,84.35784135845539,1.2227196391759076,83.54227852321883,74.85933715801474,94.92967291062925,0.5069060276864017,0.5700036537400737,0.0012396884723866173,0.05379203702209284,0.014238861794218604,0.004113363341118049,0.20132540578283553,0.29285497248866565,0.3624425208793469,0.43177375747677027,0.4749140974205305,0.5100202269726158,0.5424503480411449,89.60844351599695,93.49115746568918,94.62922081799988,78.60811937555567,77.22173420035975,76.36655248585245,75.94251673503598,75.46831883406571,75.24114609990473,75.02751515347497
2.065208616602021,1.006302926019258,0.502295430632982,83.29481942717408,86.45515325005425,2,-1,1,0.9728124131470784,0.6111761670144599,0.3616362461326186,76.37396527275033,82.11586000946049,90.51542656664152,93.62318030245716,94.42273789787016,76.11367870296282,74.89188874555337,74.41364077468378,74.11894592553864,73.91822437989903,73.77113052721427,73.65731399777543,73.56573412954933,0.3580615577757994,0.1326242216053006,0.0350725984422441,0.0085081747866132,0.0019082076739024,0.3580615577757994,0.5131932728931716,0.5880102593860967,0.640586810900593,0.6810436627608645,0.7145093358407912,0.743907250756521,0.7711290965567006,83.83464850798926,1.980463351066717,84.63916537159591,1.063338143658353,1.059647721080851,0.6410726202328524,0.3815172140412948,76.41336255252605,82.06424082978349,90.26186836346052,93.60237387244018,94.17881095182062,76.2041003623628,75.07668594807926,74.61598755937433,74.22336082815978,73.82148314896487,73.65952425762143,73.90160870342484,73.55582424984877,0.3598311792301761,0.1330352818227706,0.0322037436287086,0.0106682107772228,0.0013479085866475,0.3560729404886883,0.5136854018193818,0.5859237470643807,0.6399215005455431,0.6798131300918883,0.7143130625059162,0.7476810863400051,0.769344402803027,13,0.495079911440605,0.0078358825065923,0.7410190821456358,0.1555318135228446,0.0628440783449269,0.0227911389662535,0.3265759567177311,0.461910823640742,0.5481079794509303,0.6089179506841964,0.6517284388711132,0.6874979418827772,0.7157580407175024,0.986862550405222,0.6290238062246363,0.3577428228715926,2.4936401409015816,82.74405593879065,1.1328031492785953,83.5084721630247,94.53629189808652,73.7002210337469,83.45847342613605,90.6152564540812,93.62702636820542,76.29150192880302,75.00342437611734,74.54617088151808,74.25253275335908,74.04719965102841,73.89493833700355,73.78139311232005,0.3578387441805857,0.6291197275336293,0.2712809833530437,20.836070864339614,11.027819735061811,9.808251129277808,0.7331831996390435,0.2459391707050308,0.4872440289340127,0.9744187640647585,0.6080109219214327,0.3652638210888923,2.257189827571102,83.39214217895294,0.9966720884673639,85.87528492269438,73.51952209867639,94.36538169944556,0.5011426904926818,0.7706511406404579,0.0013594357919208225,0.13826623910121721,0.03612357039183252,0.00817417743355346,0.3640364643689197,0.5287605652266211,0.5994882394708699,0.6447121235084827,0.6905457113358355,0.7209553402743109,0.7503742547971192,82.6468119078601,90.45140125023852,93.53432910842531,76.19629123428541,74.83260675252738,74.35038247504413,73.93997762907296,73.83644168360422,73.66015303161207,73.52900935853367
1.4588350653534103,1.7827036736157202,0.5045224434180012,79.05091964369643,78.93593831195581,0,-1,1,0.9768533436876492,0.681760251311413,0.2950930923762362,83.85710237911985,91.0392962504954,92.74362132615488,93.11451092865336,93.19492665961928,78.85951658562347,76.49256899906158,74.86972808542403,74.042543802619,73.56077061400538,73.24603799313891,73.02176481928446,72.85079896943587,0.12986296136403,0.0289411975692664,0.0062962265983453,0.001353452014603,0.0002805046531441,0.12986296136403,0.2221165341294981,0.3549373893790336,0.4550011872098521,0.5231844456372533,0.5724889702964487,0.610760159820977,0.6423528952415699,78.87334222237287,1.4346534073657045,77.39217039383689,1.8240937318525865,1.0781621617573152,0.6468105500635306,0.2867663948743442,83.97418487286492,91.0288215730742,92.89985263923462,93.39878063267008,93.30966249371136,78.88142713807923,76.24561374199132,75.27204766424647,74.24482536386788,73.67791888427554,73.1830922515802,72.98348576151838,72.8702535896267,0.131475828354026,0.0305530434463162,0.0045833102803921,0.0,0.0,0.1280914652616369,0.2203674942925677,0.3548559138017002,0.4574985762819227,0.5245287635846736,0.5710404364056666,0.6127143004873705,0.6432626104629772,13,0.4998562112079598,0.0018306207712925,0.6351033209347157,0.0541931387961697,0.0163522958464331,0.0056020030432535,0.1725757399758858,0.2473196978408388,0.3667952142382609,0.4539475438102497,0.5173244944032084,0.5660734708545959,0.603542765564273,1.0147761269289794,0.7070372024010111,0.3082904158144978,1.5388484395621116,78.82537091065171,1.945581010029494,82.87153365388329,93.12448869358218,72.84110974500845,90.93961449902696,92.64733292686168,93.0741476458862,78.76530355695006,76.44074258588213,74.90553069902107,74.06920673606756,73.5731654302805,73.23867913939675,73.0124729915964,0.3077389245279683,0.7064857111144817,0.3987467865865133,20.283378948573727,10.25295503969889,10.030423908874836,0.6332727001634232,0.1352471097267558,0.4980255904366673,0.9752766676633293,0.6744082801906214,0.29861167618960577,1.389110971954298,79.07225712605835,1.8287488827042229,80.23159191069135,72.86684815441193,93.20329612055156,0.49857349252743766,0.6403289664853746,0.0002319838088243667,0.04425599820593505,0.00888985028389299,0.001602556652724513,0.13562782417596586,0.22618829918512845,0.3587489639759587,0.4586747215149265,0.5229913274675319,0.5720830117236448,0.6099740720324156,90.68106545998774,92.26641523776622,93.04392888533738,78.72195337507964,76.42100257685532,74.81988431918022,74.00981910445718,73.55571341061184,73.22436125927777,73.02649871826554
2.595714560895741,1.629595757663521,0.5201818963176815,82.70317053373309,82.1065875764563,4,6,1,0.9604654028907708,0.6726907820269374,0.2877746208638332,84.31322364096215,90.62673290306516,93.05665940743953,93.96065636720104,94.29900850753673,77.71597658732037,75.91431741478904,75.85339093721943,74.94391037169235,74.42421003214743,74.094487459071,73.86945391246229,73.70697252564783,0.2156526069738336,0.083175674326227,0.0314364174839965,0.0117150892455168,0.0042552645262123,0.2156526069738336,0.3607976668945278,0.3674966145070072,0.481102801320091,0.558100124357575,0.6133853099830193,0.6556009311165376,0.6895660573569269,82.6810459685916,2.622957746934846,84.12161869126982,1.5078119442579574,1.0705746808791694,0.6415969782543675,0.2965697679042054,84.04270602446819,90.7632390395487,93.0563642723782,93.89248823986412,94.47380708589702,77.77884763725213,75.49954647070214,76.04029141579129,75.1419180093172,74.51378643165462,74.1829121340502,73.91280732952046,73.91789603247925,0.2174961305416287,0.0836646787748545,0.0299685660044553,0.0158568703521501,0.001524939613742,0.2109025231141963,0.3611977545496573,0.3661039452672271,0.4789354821276354,0.5570015937129044,0.6130852080235475,0.656156610332647,0.6903953307191636,13,0.5071453317862177,0.002200762308284,0.6822636985164173,0.0605660451346594,0.0201255394285139,0.0067641899171534,0.1839967538845425,0.3235170540643018,0.4375427709431815,0.5174441988015424,0.5755672041847596,0.6195143888018042,0.6538461021779052,1.0007450432515674,0.6757770090760029,0.3253542433604834,1.9947395178002885,83.37543087634278,1.3661187371012566,83.45470985610844,94.3506358665602,73.7093649461853,89.80558315727632,93.1195405844177,94.06806562248018,77.50992301987243,75.83213054238671,75.00264739563876,74.52438454036586,74.21357414497638,73.994871892084,73.83322581380334,0.3249680341755645,0.675390799891084,0.3504227657155195,20.641270920374893,10.89592601045176,9.745344909923134,0.6800629362081333,0.1751183667301996,0.5049445694779336,0.9684670327931535,0.6767614913616421,0.29370915652823315,2.3219660986262496,82.5403020133812,1.6912351832567294,81.0979595196651,73.7937392328961,94.30038780667812,0.5144591876445094,0.6784143893360457,0.003774341497534077,0.09104152532990455,0.031995333455977784,0.010699204440195917,0.21372755892297626,0.3236161255945025,0.43101761243940623,0.5113884633165836,0.570687413099098,0.6119508084838223,0.6490504486657525,90.58855860688253,92.6993952117246,93.91038449894195,77.72590286963377,76.35338093748965,75.31321363400248,74.83470096588088,74.3465598527029,74.09035950002398,73.96698487317065
1.6813089653606237,1.8114270897252795,0.5090071698563462,83.23292356862343,79.18547869264327,0,-1,1,1.0169237796125514,0.7094690551944779,0.3074547244180735,85.41194358968842,91.74899081775564,93.74525494818296,94.35442879235777,94.54111004081533,78.7745574139398,77.01473239051674,75.75645719250788,75.07565171984501,74.65456959973581,74.3690921408786,74.16160466400252,74.00226362511096,0.1734381755303771,0.0545051331321624,0.0168051251714513,0.0051163531376713,0.0015139009191952,0.1734381755303771,0.2725209368653598,0.3965195075429021,0.4843526901775678,0.5462280290571173,0.5924981654471853,0.6292129989504893,0.6598812715238125,82.97523892728081,1.6822150708964392,78.2472403212483,1.8442900221663427,0.9879295784331272,0.7115556404785923,0.322621654164678,85.54027924795304,91.71669096184402,93.32532028848024,94.36560265148265,94.5837053565216,78.93266012005358,76.84680927672642,75.76375331791016,75.02097749371424,74.48172770649684,74.5010674098442,74.0561898411267,73.80987936474943,0.1723759201450325,0.0570998841206631,0.0199017463359124,0.0070155804428947,0.0,0.1715129489531774,0.2748821374045997,0.3985805491375145,0.4851996906738171,0.5455660410429802,0.5899257166671684,0.6278531006731308,0.6624380239516974,13,0.5028155233997781,0.0018508079500241,0.6608743709221329,0.0539642709356732,0.0166215686558397,0.0056596755259148,0.1715037990032589,0.26973996321834,0.3939524857332719,0.4814469754560244,0.5445642020869552,0.5926632862689464,0.6297205052129008,1.0105753963959423,0.7032440501217639,0.3079000990498542,1.5974147810517816,83.03002312335806,1.521372123376629,83.12653771484935,94.51254078172524,73.99737423267096,91.29060190984194,93.70587035528578,94.35839051202028,78.89981574676209,77.03639978268885,75.77073879910469,75.08245213552574,74.64913718569181,74.3573008510184,74.1501326842487,0.3073313462741783,0.7026752973460881,0.3953439510719097,20.51516654905427,11.386003066875888,9.129163482178384,0.6590235629721087,0.1580588475223547,0.500964715449754,1.0166929257836461,0.7076981917710399,0.3084094007245474,1.7094315793562125,82.8470219885948,1.780209508400922,81.00616153264413,73.9258438512394,94.38239569655694,0.5070030376750144,0.6522752604345416,0.0018948631561875077,0.058946246454740836,0.019008232023505392,0.006262213576307123,0.17683285405624957,0.2704866075383138,0.3933068495578852,0.47633778541363003,0.5401379293813223,0.5861496617470001,0.6250211802882011,91.39158275109068,93.44354142224707,94.1345285610747,78.98843398763736,77.09142943784795,75.71288287602626,74.97829534742634,74.57958450309725,74.24840499386829,74.06518472009108
1.525662825677093,1.978428486269128,0.5202806509805971,80.94892619875841,81.8667038877003,3,3,1,1.010872564038528,0.7274187224187175,0.2834538416198105,85.40071355666694,91.67000588010382,93.31026400697502,93.72667636708452,93.79000324850146,78.82363596481315,76.88445282095083,75.368647942517,74.5817644675127,74.1129379622184,73.80250256514972,73.57991322318276,73.41004460978687,0.1475465167774729,0.0383488194374672,0.0097764020352534,0.0054003435158931,0.001327030153246,0.1475465167774729,0.2336161663394965,0.3633429846102458,0.4595727871666026,0.5261342792687741,0.5748541926193761,0.6129109492798707,0.644378384689856,81.09138599022792,1.559007469929099,80.98699277160146,2.025650559807318,1.094931921706931,0.7215695458914647,0.276387301494964,85.58034465277645,91.15747826979886,93.53005050169482,93.59528218751876,93.84719090512137,78.68907847113324,76.77583118249834,75.67186287914787,74.70506697401517,74.01750734133556,73.96229775702335,73.61535053924247,73.40495695064075,0.1469443519998045,0.0381828445857379,0.0120944621337438,0.0043236153149826,0.0033220427694976,0.1480883481399022,0.2319624662764351,0.3607775458016655,0.4619528831218011,0.5246580481523823,0.5754986821907169,0.6124747084999642,0.6438503404416335,13,0.5129920432336562,0.0018883973638567,0.6333528191049712,0.0530313024100826,0.0155297097323911,0.0055649347497423,0.1679452011465059,0.2372453255558911,0.3601440221940969,0.4475437024297972,0.5126068259938854,0.5624496407498772,0.6011779866048397,1.0068373907290251,0.709931133418284,0.2972827711821894,1.603271173841471,80.75603394547466,1.7972316569807012,82.97818288350702,93.77465133140272,73.47918065613013,91.9833509393914,93.156886064525,93.55707715670952,79.0490436120344,77.04527127010887,75.53027710279831,74.7102174561423,74.21275607202882,73.8804610994616,73.6516728078547,0.2969062573107411,0.7095546195468357,0.4126483622360946,20.2954706752726,10.796468447895704,9.499002227376891,0.6314644217411145,0.120360775871315,0.5111036458697995,1.0198962180569406,0.730271715597008,0.2898311569484511,1.5731875049575572,80.91366658185366,1.880868341670992,81.04961982807124,73.45931797653222,93.74906114056309,0.5133209736388874,0.6278485602586745,0.0013912194439439634,0.05091493982176574,0.015269517588199744,0.004998281989317677,0.15784696909326487,0.23204181772319588,0.35506727459058884,0.4438032353140972,0.512117398322027,0.5595610037851878,0.5999995350903048,91.69074335687323,93.07887593495435,93.58185148736302,78.72246866411355,76.92890074597078,75.43048270966092,74.6055049973412,74.16352830849634,73.79915288457913,73.59656362478155
1.779092680166921,1.4580593916016875,0.4942230294894418,84.92479670892196,85.83252461709561,5,0,1,1.0045677826564452,0.6318143987515152,0.3727533839049299,83.03255424405206,83.15036349083316,91.922108738443,94.43960519539333,95.01400896394016,75.52425450755018,75.35544077742571,74.93562926799687,74.66199690318854,74.46733978014333,74.31938755294462,74.20103359602227,74.10258241649585,0.490119586505413,0.1492733744709937,0.0350748947011978,0.0078224368636969,0.0016536183139857,0.490119586505413,0.514320542807452,0.5793763442582108,0.6268481446875179,0.6643436311938834,0.6959496701369113,0.7241076974764235,0.7504633046458379,85.08693896200315,1.6627688484225391,83.25682147602811,1.4329089662323062,0.9409067490279228,0.6349749252838498,0.380571929421315,83.1490002368153,83.25448119059813,91.8634116495582,94.42265147868136,94.87528248063984,75.16023413736238,74.925268846988,74.99317872767024,74.38140479321814,74.5438379840719,73.87618677915077,74.11444491484151,74.0495697147995,0.4907100574302893,0.152463228262536,0.0319889565661282,0.0082295012731307,0.002112593528614,0.4917693527255261,0.5139332486329133,0.584543575539045,0.6264274548803579,0.6653858053664399,0.6949376100220146,0.7258222609590753,0.7488815840203227,13,0.4815489499503241,0.0035463384420873,0.6887707187446599,0.0827304138871303,0.0299501336555921,0.0105345974905237,0.2208238845679938,0.3449680889504457,0.457629930935195,0.5369646185862762,0.5888693109687669,0.6298280904533786,0.6611853480482568,0.9963662682785565,0.6374837261153607,0.3574783003189385,1.8886125325612035,84.5293635198371,1.513863703999085,83.20678429936834,94.96186632464284,74.18470786600332,82.38963280587431,90.8625361306608,94.1212453166877,75.30716859620466,75.35841500806539,75.03161841876353,74.77322938298238,74.55919813008786,74.39543235966265,74.2678045236806,0.3588825421631957,0.638887967959618,0.2800054257964222,20.77715845863952,11.755082025274504,9.022076433365015,0.6852243803025726,0.2072217687943358,0.4780026115082368,1.006125987610713,0.6240026360116595,0.3745276024911972,1.9353963934241196,85.10688490898683,1.5268707948138758,86.37969496988916,74.14182161528895,95.06370526408125,0.4941625940970664,0.7452548818961457,0.001291224366631491,0.16107155907473647,0.03801927850234445,0.007054831517853988,0.47238014873270917,0.49195736673316504,0.593402993123523,0.6142235491097029,0.6697631170799647,0.6990521061888044,0.7309790584444691,82.99819315676069,91.651223680166,94.49910867671059,75.58667268193207,75.50171044815457,74.82099492518068,74.56818521264165,74.48940164318061,74.2921528941805,74.25654446393594
1.2555534637758603,1.7479003275578884,0.4800311388183613,80.37894026057933,83.19787045902359,1,-1,1,1.0096927669173643,0.7038689804693306,0.305823786448034,84.41568031261905,91.00604778645086,92.9342910475742,93.46925174912298,93.61775851066054,78.51701449809958,77.40924150589744,75.87613830331642,74.99110020281636,74.45172705570968,74.09296296394524,73.83654848148824,73.64231900605871,0.1517060369461762,0.0432641459659528,0.0120697955693118,0.0033223520254914,0.0008848953891869,0.1517060369461762,0.1952676943071716,0.2961039681443478,0.3866904057509711,0.4540947299892434,0.5039169725684002,0.5422811571005296,0.5732005482916903,80.43703082220921,2.598883674264893,76.12903474944993,1.6075770726044163,1.064971780962472,0.6759080284638662,0.3015675285123736,84.34500324236357,91.2420254674742,92.91370164250512,93.37718367733235,93.6849377741192,78.41565909447971,77.12203724827236,75.8541989996917,74.56419575925374,74.65853542198609,74.23911052645526,74.12700300253434,74.31731581314257,0.1479711102370577,0.043878600066937,0.0128660887437416,0.0021872782800979,0.0001803361480993,0.1499688689176662,0.198226459108008,0.294379505483079,0.3863373116798554,0.4534805260502166,0.4997827702716935,0.5427084538717752,0.5747998438252928,13,0.485488579611304,0.0014581409529601,0.5637773172719296,0.0467866658437308,0.0153492690767692,0.0048427098926596,0.1612322715599454,0.2084696244243466,0.2968189764759952,0.3796149239988851,0.4445510517661534,0.4948478643867584,0.5326048367495972,1.006424644999863,0.7310721253515913,0.275063340089785,1.1856695542035474,81.41850008649517,1.6005912449753794,83.00530919329395,93.65258625432033,73.66384902550178,91.19872563953416,93.05876807700729,93.55473425915116,78.65889240803814,77.50378137360937,75.98010193321701,75.0858708458954,74.51863407800299,74.1322866150533,73.86561380354695,0.2753525196482718,0.731361304910078,0.4560087852618062,19.98873722881855,10.647277061026372,9.341460167792178,0.5623191763189694,0.0782887376606256,0.4840304386583439,0.9910721636953885,0.6897731333263596,0.29849579990564007,1.2852497516493835,80.73951051409286,1.6770715369200255,84.85253549071577,73.70162284164073,93.68772003726642,0.48006379521349535,0.5759103908009959,0.0009992102384342484,0.044163484674553354,0.012684861161236533,0.003972034248897078,0.14225566226349604,0.2000439885108184,0.30282127215858334,0.38595513398282943,0.45267380043284894,0.5061104565142827,0.5457044603876778,91.15812486031369,93.02538226432117,93.52498093550935,78.66934409422507,77.50802225392779,76.00738215696704,75.0483610354833,74.56177256643004,74.13133905963461,73.87834076151968
2.120144173147929,1.0015175700248948,0.4908127773759623,77.34625654407776,82.82464845519314,2,-1,1,0.9572412558678416,0.5877136864398972,0.3695275694279445,74.7968804397215,80.84541030008263,88.75733381427692,91.64966720344655,92.4285782478048,74.47894557971512,73.15198104410476,72.65459275897517,72.35079571434572,72.145530301421,71.99622605426337,71.88150572085956,71.78979234994709,0.3404588387242137,0.1259529718106914,0.0348085409303067,0.0088981641212362,0.0021089801467972,0.3404588387242137,0.5061951530335089,0.5839600869515984,0.6382321369709898,0.6797072907905577,0.713783003139923,0.7435096524642846,0.7708344860685221,77.21092604799253,2.0152235308309927,82.62083970327424,1.0199504597746027,0.952474360908612,0.5636405590799966,0.3636551935278036,74.7395145511869,81.13364336033713,88.84877200098461,91.17816918815195,92.41389337113245,74.3653873098924,73.44613373723281,72.89903295124918,72.53585836184256,72.3005590182502,72.1638096734293,71.91425635018146,71.71724218293156,0.3398698769595624,0.1300465625248609,0.0310066638843442,0.0084147788165069,0.0045625956462864,0.3379215241848968,0.5052227842947962,0.5867768092614492,0.6387144956325553,0.6803529251361183,0.714863917626493,0.7441082578908396,0.7690245505432408,13,0.4893575285644718,0.0029259255867384,0.7522037862336604,0.1320909591552998,0.0382977339253467,0.0104982289767362,0.3183830771693265,0.4725768316608126,0.5560086847404343,0.6195302213567282,0.6615728638953836,0.6978782427163446,0.7262858373764729,0.9922749117954888,0.629567539330321,0.3627158821037953,2.5237542094329624,77.65440755479021,1.01761413835666,82.78925789029859,92.3061819119523,71.82160281234894,81.2650204431122,88.225552157968,91.32450387574492,74.60692162261707,73.15285028914295,72.67020453854106,72.35172743138342,72.16015674232871,72.01220054116955,71.90852457714122,0.3627073724651678,0.6295590296916935,0.2668516572265256,20.48457909960335,9.516924021653708,10.967655077949644,0.7492778606469219,0.2628462576691885,0.4864316029777334,1.009096409652173,0.6571381553301437,0.3512240159903087,2.345056584163745,77.56427722451478,1.0296931613034728,85.71436951409217,71.84434106519147,92.37976748574286,0.517330598291065,0.7596722739361017,0.0033812175377100143,0.13053624540172443,0.03990643934179217,0.012505660217615518,0.3642947050572184,0.5207966028685809,0.5972166555784483,0.6416387540955872,0.6839815839974733,0.7134357449612111,0.7392196852764104,81.63422382817643,89.0301194953662,91.6199029221663,74.35645446220612,72.94712930601642,72.58508085085992,72.21629749766302,72.14583251954146,72.02806729059219,71.87698527712807
